PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
444760,0,3,"Name444760, Mr. Surname444760",male,24.0,0,0,PC 17558,10.523462971237892,C2,S
912253,0,3,"Name912253, Mr. Surname912253",male,29.0,0,0,315090,10.226974938830464,C106,Q
661552,1,3,"Name661552, Mr. Surname661552",male,0.0,1,1,16966,0.0,,S
707887,1,3,"Name707887, Mrs. Surname707887",female,28.0,0,0,C.A. 33111,7.393363689439831,,Q
717151,0,3,"Name717151, Mr. Surname717151",male,25.0,0,0,244278,2.380514696504069,,Q
480254,1,3,"Name480254, Miss. Surname480254",female,31.0,1,0,SOTON/OQ 392076,14.822589831909674,,S
396996,1,3,"Name396996, Mr. Surname396996",male,44.0,0,0,F.C.C. 13531,42.42306022405808,,S
477689,0,3,"Name477689, Mr. Surname477689",male,20.0,0,0,386525,12.911942475603157,,Q
787086,0,3,"Name787086, Mr. Surname787086",male,11.0,0,0,113055,9.950238818976644,E17,S
100621,1,2,"Name100621, Miss. Surname100621",female,44.0,0,1,3101277,29.96994244360561,C23 C25 C27,S
67767,0,3,"Name67767, Mr. Surname67767",male,31.0,0,0,CA 2144,6.74258293087372,,C
700079,1,2,"Name700079, Miss. Surname700079",female,21.0,0,0,65303,22.977738516822036,,S
707079,0,3,"Name707079, Mr. Surname707079",male,18.0,0,0,PC 17757,15.243856750513675,,S
489053,0,3,"Name489053, Mr. Surname489053",male,52.0,0,0,PC 17608,14.618903694297828,,S
13686,0,2,"Name13686, Mr. Surname13686",male,,0,0,36947,16.958136854154134,,S
849897,0,1,"Name849897, Miss. Surname849897",female,,0,0,113803,63.2667883010874,,C
87369,0,3,"Name87369, Miss. Surname87369",female,,0,0,349246,4.493498468432106,,S
769993,0,3,"Name769993, Mr. Surname769993",male,35.0,1,0,LINE,16.378220034978646,,S
832008,1,3,"Name832008, Miss. Surname832008",female,34.0,0,0,PC 17603,5.289499210909399,,S
716142,0,3,"Name716142, Mr. Surname716142",male,27.0,1,0,CA. 2314,14.01452409491358,D30,S
920986,1,3,"Name920986, Miss. Surname920986",female,,0,0,695,10.654682543864656,E40,S
601499,1,2,"Name601499, Miss. Surname601499",female,40.0,0,0,P/PP 3381,14.270951790895946,,S
370474,0,3,"Name370474, Mr. Surname370474",male,39.0,1,1,WE/P 5735,18.53388513902572,,C
920236,0,2,"Name920236, Mr. Surname920236",male,30.0,0,0,W./C. 6608,19.296634070129688,,S
532322,0,3,"Name532322, Mr. Surname532322",male,27.0,0,0,347082,10.464216868010745,E44,S
993834,0,3,"Name993834, Miss. Surname993834",female,37.0,1,1,349234,15.20061627946114,,S
513431,0,3,"Name513431, Mr. Surname513431",male,25.0,0,0,323592,13.53697160157976,E63,S
876304,0,1,"Name876304, Mr. Surname876304",male,28.0,1,0,113781,48.486485720744376,,C
987454,0,1,"Name987454, Mr. Surname987454",male,27.0,0,0,C.A. 18723,186.0771729378621,,C
771745,1,3,"Name771745, Mrs. Surname771745",female,31.0,0,0,A.5. 18509,8.724818305233471,,Q
459606,1,1,"Name459606, Miss. Surname459606",female,,1,1,PC 17612,44.78621391356756,,S
519103,0,1,"Name519103, Mr. Surname519103",male,21.0,0,2,19988,79.51262914780199,,C
928160,0,3,"Name928160, Mr. Surname928160",male,,1,0,11813,11.945655511680746,,S
648441,1,3,"Name648441, Mr. Surname648441",male,17.0,0,0,PC 17610,14.72635596712687,E101,S
349809,0,3,"Name349809, Mr. Surname349809",male,38.0,0,0,349210,3.0704479688766115,,Q
768725,0,3,"Name768725, Mr. Surname768725",male,,0,0,STON/O2. 3101290,0.0,,S
6415,1,1,"Name6415, Mr. Surname6415",male,54.0,0,0,113760,44.19529683532392,,S
607013,1,1,"Name607013, Miss. Surname607013",female,,1,0,4133,89.42291285764513,,C
191542,0,3,"Name191542, Mr. Surname191542",male,,0,0,347077,6.175787308227086,E25,C
240347,1,3,"Name240347, Miss. Surname240347",female,16.0,0,3,CA. 2343,12.1167867269808,,C
523222,1,1,"Name523222, Mrs. Surname523222",female,26.0,0,2,SOTON/O.Q. 392078,214.9200638180009,C126,C
798472,0,1,"Name798472, Mr. Surname798472",male,23.0,0,0,36864,7.033768261093488,,S
648869,1,1,"Name648869, Mr. Surname648869",male,,1,0,371060,20.296700303938096,,C
725983,1,1,"Name725983, Mrs. Surname725983",female,23.0,0,0,17421,127.28951784867384,,S
273317,0,3,"Name273317, Mr. Surname273317",male,10.0,4,2,218629,33.49021336409015,,S
226936,0,3,"Name226936, Mr. Surname226936",male,30.0,0,0,A/5. 3336,12.955002664323438,,S
695561,1,3,"Name695561, Miss. Surname695561",female,16.0,0,0,PC 17585,9.813374004652532,,S
300060,1,2,"Name300060, Miss. Surname300060",female,19.0,2,2,349205,36.540917971694114,,S
286442,1,1,"Name286442, Miss. Surname286442",female,42.0,0,0,248733,72.68214099132025,,S
442499,0,2,"Name442499, Mr. Surname442499",male,,0,0,230434,17.056234529291626,,S
73908,1,1,"Name73908, Mr. Surname73908",male,20.0,0,0,PC 17595,33.25524372346994,B37,S
964615,0,1,"Name964615, Mr. Surname964615",male,20.0,0,0,230080,130.04208667217506,,C
867325,0,3,"Name867325, Mr. Surname867325",male,37.0,0,0,364498,7.910997911911711,,S
222577,0,3,"Name222577, Mr. Surname222577",male,,0,0,C 4001,14.916346667259424,,S
510958,0,3,"Name510958, Mr. Surname510958",male,24.0,0,0,334912,5.474363835124255,,S
603862,0,3,"Name603862, Mr. Surname603862",male,36.0,1,1,315037,17.34548935127847,,S
532769,0,3,"Name532769, Mr. Surname532769",male,19.0,0,0,2668,13.1581459016389,,S
784344,0,3,"Name784344, Mr. Surname784344",male,13.0,0,0,C.A. 17248,17.182706003796593,,S
401200,0,3,"Name401200, Col. Surname401200",male,29.0,0,0,14311,13.118796309360391,,Q
900808,0,2,"Name900808, Miss. Surname900808",female,31.0,1,0,330959,25.12870499200612,A20,S
287502,0,2,"Name287502, Mr. Surname287502",male,37.0,0,0,A/5 21174,10.789928752683492,,S
661183,0,3,"Name661183, Mr. Surname661183",male,38.0,0,0,11751,0.0,,S
142202,0,3,"Name142202, Mr. Surname142202",male,12.0,4,1,PC 17569,35.787541370952155,C68,S
274032,1,1,"Name274032, Mr. Surname274032",male,28.0,0,0,2693,46.90003789799478,,C
904300,0,3,"Name904300, Mr. Surname904300",male,47.0,0,0,376564,0.0324969144809956,,S
608329,1,2,"Name608329, Miss. Surname608329",female,19.0,1,2,693,33.45675090348478,,C
443083,1,1,"Name443083, Miss. Surname443083",female,,0,0,STON/O2. 3101279,43.96159165401146,B96 B98,S
430940,0,2,"Name430940, Mr. Surname430940",male,,0,0,349214,14.96101303708842,D35,S
291777,1,1,"Name291777, Miss. Surname291777",female,45.0,0,1,28403,110.08035186927364,,S
18906,0,2,"Name18906, Mr. Surname18906",male,34.0,0,0,364511,20.42579735455581,,S
771693,0,3,"Name771693, Master. Surname771693",female,4.0,4,2,250644,21.27525039942668,,Q
139487,0,3,"Name139487, Mr. Surname139487",male,23.0,0,0,113792,14.72907094480219,,S
81480,0,2,"Name81480, Mr. Surname81480",male,,1,0,CA. 2314,63.00745919560653,,C
419114,0,3,"Name419114, Mr. Surname419114",male,,0,0,2624,9.792592264848782,G6,C
599211,0,2,"Name599211, Mr. Surname599211",male,35.0,0,0,2003,50.895277078381184,,S
239298,0,3,"Name239298, Mr. Surname239298",male,,0,0,F.C.C. 13529,5.361291511903436,,C
846218,0,3,"Name846218, Mr. Surname846218",male,43.0,0,0,374910,10.939285886488369,,S
852354,0,3,"Name852354, Mr. Surname852354",male,18.0,0,0,PC 17761,14.127847498210652,,S
826086,0,3,"Name826086, Miss. Surname826086",female,,1,4,3101295,32.17998856275943,,S
234134,0,3,"Name234134, Mr. Surname234134",male,30.0,1,0,12233,11.275683465597544,B37,S
289054,1,1,"Name289054, Mr. Surname289054",male,50.0,0,0,223596,31.773297789857875,,S
426462,1,3,"Name426462, Mr. Surname426462",male,45.0,0,0,PC 17582,15.151025534529165,,S
545252,0,3,"Name545252, Mr. Surname545252",male,34.0,0,0,3101277,14.64271121748964,,Q
936211,0,3,"Name936211, Mr. Surname936211",male,32.0,0,0,W./C. 6608,13.298962159123995,,C
509771,1,1,"Name509771, Miss. Surname509771",female,,0,1,A/4. 39886,144.59302795679807,,S
804145,1,1,"Name804145, Mr. Surname804145",male,,1,0,LINE,20.49907986375939,,S
400054,1,3,"Name400054, Mr. Surname400054",male,27.0,0,0,PC 17758,0.0,,S
497391,0,3,"Name497391, Mr. Surname497391",male,34.0,0,0,347088,9.05158419679683,C106,C
706648,0,3,"Name706648, Miss. Surname706648",female,,1,0,17421,23.644275847005414,C123,S
282304,0,3,"Name282304, Mr. Surname282304",male,,0,0,239856,16.751679563650526,,S
201038,1,1,"Name201038, Miss. Surname201038",female,32.0,1,0,16988,83.6126502618918,,C
961693,0,1,"Name961693, Mr. Surname961693",male,22.0,0,1,244367,253.7264287690044,,C
193185,1,1,"Name193185, Mr. Surname193185",male,51.0,0,0,229236,58.1602960179865,E121,S
11939,0,2,"Name11939, Mr. Surname11939",male,4.0,0,0,113510,21.525455491438773,C52,S
238600,0,2,"Name238600, Mr. Surname238600",male,43.0,0,0,347082,41.834878620542845,,S
251555,1,3,"Name251555, Master. Surname251555",female,0.0,0,1,13502,15.90994465091704,,C
67674,0,3,"Name67674, Miss. Surname67674",female,,0,2,STON/O 2. 3101285,25.32998266597269,,C
785492,1,1,"Name785492, Mrs. Surname785492",female,,1,0,31027,156.11087575477524,,C
603420,0,3,"Name603420, Mr. Surname603420",male,11.0,1,0,PC 17482,18.028054776745,C22 C26,S
486881,0,2,"Name486881, Mr. Surname486881",male,40.0,0,0,7540,10.290109918936382,,S
943053,0,3,"Name943053, Mr. Surname943053",male,,1,1,SW/PP 751,30.181708625227092,,S
692783,0,3,"Name692783, Mr. Surname692783",male,25.0,0,0,F.C.C. 13528,11.300519925404776,,C
610582,0,2,"Name610582, Mr. Surname610582",male,45.0,1,0,349251,11.280094976953588,,S
844890,0,2,"Name844890, Mr. Surname844890",male,19.0,1,1,2651,22.20294923529879,,S
338980,0,2,"Name338980, Mr. Surname338980",male,,1,0,382652,43.25680862112885,,S
586692,1,2,"Name586692, Mrs. Surname586692",female,21.0,1,1,350036,22.362596983781994,E101,S
981234,1,1,"Name981234, Lady. Surname981234",female,17.0,1,0,693,202.84207481141368,A26,C
267718,1,3,"Name267718, Mrs. Surname267718",female,,1,0,350034,17.17146370815439,,Q
840492,1,1,"Name840492, Mr. Surname840492",male,,1,1,347468,44.00664596849086,,S
912569,0,3,"Name912569, Mr. Surname912569",male,35.0,1,1,364506,11.0886190659436,,C
326515,0,3,"Name326515, Mr. Surname326515",male,,4,1,STON/O2. 3101283,27.500820330805308,,Q
673463,1,1,"Name673463, Miss. Surname673463",female,46.0,0,0,SC/PARIS 2133,140.12058576042392,,S
392901,0,3,"Name392901, Miss. Surname392901",female,18.0,2,2,349218,16.50072260568851,,S
867964,0,3,"Name867964, Mr. Surname867964",male,27.0,0,0,C.A. 31921,10.22587233115849,,C
924174,0,3,"Name924174, Mr. Surname924174",male,47.0,0,0,350036,15.342155762566923,,S
650253,0,2,"Name650253, Mr. Surname650253",male,,0,0,SOTON/O.Q. 3101310,27.2021286056907,,S
655438,0,3,"Name655438, Mr. Surname655438",male,31.0,0,0,12749,8.89689065372187,A32,S
181538,1,3,"Name181538, Mr. Surname181538",male,28.0,0,0,3101295,15.471699756657555,,S
970713,1,3,"Name970713, Mrs. Surname970713",female,21.0,0,2,347077,14.413102941871504,,S
567241,0,2,"Name567241, Mr. Surname567241",male,,0,0,113776,17.106636263493197,,S
291835,0,3,"Name291835, Mr. Surname291835",male,,4,1,364511,33.6150008022946,,Q
745636,0,2,"Name745636, Mr. Surname745636",male,12.0,0,0,349222,0.0,,S
170803,1,3,"Name170803, Mr. Surname170803",male,16.0,1,1,PC 17603,16.34338213925089,,C
74263,0,1,"Name74263, Mr. Surname74263",male,,0,0,345781,32.48110939072383,C83,S
347732,0,2,"Name347732, Mr. Surname347732",male,11.0,0,0,29106,37.25128778739212,,S
866234,0,1,"Name866234, Mr. Surname866234",male,33.0,0,0,STON/O 2. 3101274,48.43875776259135,,C
869432,1,1,"Name869432, Mr. Surname869432",male,,0,2,110152,140.53433645828753,C92,S
494951,1,3,"Name494951, Miss. Surname494951",female,23.0,0,0,347082,11.901137707737442,,Q
784767,0,2,"Name784767, Mr. Surname784767",male,48.0,0,0,36928,6.9363766697562905,,S
456210,0,3,"Name456210, Mr. Surname456210",male,25.0,0,0,2627,9.876552145903563,,S
671344,1,2,"Name671344, Miss. Surname671344",female,30.0,0,0,347468,25.366823237173165,,S
102215,0,3,"Name102215, Mr. Surname102215",male,30.0,0,0,3101296,10.204333081180906,,S
987929,0,1,"Name987929, Mr. Surname987929",male,49.0,1,0,SOTON/OQ 392086,18.014394818093514,,S
372888,0,3,"Name372888, Mr. Surname372888",male,18.0,0,0,347062,4.945984834091606,,S
115966,0,3,"Name115966, Mr. Surname115966",male,35.0,0,0,345767,11.345475576718195,,S
434110,0,3,"Name434110, Master. Surname434110",female,10.0,0,0,113787,13.345879213626686,,Q
851403,0,3,"Name851403, Mr. Surname851403",male,34.0,0,0,14313,5.036491552935009,E63,S
754087,1,2,"Name754087, Mrs. Surname754087",female,,1,0,376566,20.410919470683467,A6,S
424689,0,3,"Name424689, Mr. Surname424689",male,32.0,0,0,349239,10.289154900025064,B39,S
59482,0,3,"Name59482, Mr. Surname59482",male,,0,0,349231,18.73294682365855,,Q
289093,0,3,"Name289093, Mr. Surname289093",male,17.0,0,0,SW/PP 751,8.146277632676963,C70,C
626011,0,3,"Name626011, Mr. Surname626011",male,33.0,0,0,345781,10.049753762970395,,Q
584938,1,1,"Name584938, Mr. Surname584938",male,34.0,0,0,36866,0.0,,C
124558,0,3,"Name124558, Mr. Surname124558",male,30.0,0,0,29106,12.117304640087122,,C
632805,0,3,"Name632805, Mr. Surname632805",male,18.0,1,0,C 17369,12.150949381716169,,S
97593,0,1,"Name97593, Mr. Surname97593",male,42.0,0,0,LINE,38.5397606569362,,S
63856,1,3,"Name63856, Miss. Surname63856",female,13.0,1,0,350417,10.796005514573986,,S
895873,0,3,"Name895873, Mr. Surname895873",male,30.0,0,0,PC 17760,9.665301928692518,E31,S
176422,1,3,"Name176422, Master. Surname176422",female,4.0,0,1,11755,13.615041562519902,,S
612059,1,1,"Name612059, Mr. Surname612059",male,22.0,0,0,370129,44.30860004674968,C93,S
22609,0,3,"Name22609, Miss. Surname22609",female,,0,5,19943,25.1005822542328,,S
923018,0,3,"Name923018, Mr. Surname923018",male,39.0,0,0,220367,11.983266464362966,,S
373567,0,3,"Name373567, Mr. Surname373567",male,36.0,0,0,113056,5.589677241171261,,S
77070,0,1,"Name77070, Mr. Surname77070",male,33.0,0,0,110413,50.2310751561886,D26,C
204679,1,2,"Name204679, Mr. Surname204679",male,11.0,1,0,3101278,28.16934706608708,,S
442046,0,2,"Name442046, Mr. Surname442046",male,31.0,0,0,28228,0.0,,S
673366,1,3,"Name673366, Miss. Surname673366",female,,0,0,3101267,11.78175386615938,,Q
865135,1,2,"Name865135, Mrs. Surname865135",female,,1,0,113059,26.13868058525641,,S
322130,1,3,"Name322130, Mr. Surname322130",male,19.0,0,0,111427,0.8726102948770417,,S
662710,1,1,"Name662710, Mr. Surname662710",male,38.0,1,0,PC 17761,74.16742035536593,,S
394032,0,3,"Name394032, Mrs. Surname394032",female,24.0,1,0,A/5. 3337,17.24888148421521,A23,C
511347,1,3,"Name511347, Mr. Surname511347",male,12.0,1,0,F.C.C. 13529,100.49000177254996,,C
638989,0,2,"Name638989, Mr. Surname638989",male,25.0,1,0,330979,72.79912200467675,,C
140234,1,2,"Name140234, Mrs. Surname140234",female,26.0,0,0,C 7075,7.4626264643599,,S
542984,0,3,"Name542984, Miss. Surname542984",female,25.0,0,0,113800,14.338902322996352,,S
282497,1,2,"Name282497, Mr. Surname282497",male,37.0,1,0,S.O.C. 14879,19.79149640174351,,C
389057,1,3,"Name389057, Miss. Surname389057",female,33.0,0,0,2651,13.067058738691166,D35,Q
503982,0,3,"Name503982, Mr. Surname503982",male,13.0,0,0,392096,11.26277079301112,,S
216628,1,1,"Name216628, Mrs. Surname216628",female,46.0,1,0,A/5 3540,73.10955517838086,,S
693923,0,2,"Name693923, Mr. Surname693923",male,34.0,1,1,PC 17757,34.299357088697015,,Q
953393,1,3,"Name953393, Miss. Surname953393",female,28.0,1,0,111320,22.686742075415847,B22,Q
329141,0,3,"Name329141, Mr. Surname329141",male,37.0,0,0,2695,4.57287321820018,,S
272965,0,2,"Name272965, Mr. Surname272965",male,48.0,0,0,PC 17595,12.160462685058668,,S
107357,0,2,"Name107357, Mr. Surname107357",male,,0,0,C.A. 37671,0.0,,S
497564,0,3,"Name497564, Mr. Surname497564",male,31.0,0,0,248727,9.914132861084848,,C
412319,1,3,"Name412319, Mr. Surname412319",male,20.0,0,0,347082,15.882492688837369,,Q
259590,1,1,"Name259590, Miss. Surname259590",female,17.0,1,0,250647,73.8125007913009,,S
758571,0,3,"Name758571, Mr. Surname758571",male,24.0,0,0,219533,5.964815927515967,,S
633253,0,1,"Name633253, Mr. Surname633253",male,39.0,0,0,349243,29.807500008726777,,S
196383,1,3,"Name196383, Mr. Surname196383",male,20.0,0,0,248747,39.75098532969632,C45,S
875109,1,1,"Name875109, Mr. Surname875109",male,54.0,1,0,21440,61.15063077188669,B57 B59 B63 B66,S
175883,0,3,"Name175883, Mr. Surname175883",male,,0,0,28425,5.793827232658813,,S
669265,0,3,"Name669265, Mr. Surname669265",male,,1,0,350036,2.727135031048442,,S
202213,1,2,"Name202213, Miss. Surname202213",female,,0,0,349207,23.881234053368537,B73,S
460894,0,3,"Name460894, Mr. Surname460894",male,,1,1,348121,9.046376329720482,,C
402856,1,1,"Name402856, Miss. Surname402856",female,37.0,0,0,CA 2144,118.83955771443974,C101,S
839201,0,3,"Name839201, Mr. Surname839201",male,21.0,0,0,STON/O2. 3101290,3.32000156425962,,S
258175,0,3,"Name258175, Mrs. Surname258175",female,24.0,3,1,347087,26.83929298395568,,S
417249,0,2,"Name417249, Mr. Surname417249",male,35.0,0,0,2659,5.2226568379532905,C22 C26,S
368318,1,1,"Name368318, Mr. Surname368318",male,33.0,3,2,330909,268.1298235874538,,S
699723,1,1,"Name699723, Mr. Surname699723",male,,0,0,250646,25.9860636660458,,S
578619,1,1,"Name578619, Mr. Surname578619",male,,0,0,C 17369,5.632414187184286,B30,S
986671,1,1,"Name986671, Mr. Surname986671",male,39.0,0,0,349225,81.97983042104174,G6,C
98897,1,1,"Name98897, Mr. Surname98897",male,29.0,0,0,349213,25.255953956953512,,S
352074,0,3,"Name352074, Col. Surname352074",male,32.0,8,2,A/5. 2151,62.916605747584185,,S
245676,0,3,"Name245676, Mr. Surname245676",male,28.0,1,0,233866,18.52808003103661,C30,C
409918,0,2,"Name409918, Mr. Surname409918",male,32.0,0,0,3101267,4.023043892688964,,S
943593,0,1,"Name943593, Mr. Surname943593",male,43.0,0,0,2926,46.80639560193195,,S
941659,0,1,"Name941659, Major. Surname941659",male,56.0,0,0,C 4001,0.0,,S
541036,0,2,"Name541036, Mr. Surname541036",male,32.0,0,0,A/S 2816,1.816831590152176,,S
366033,1,1,"Name366033, Mr. Surname366033",male,,0,0,PC 17485,9.932673082501282,,S
188193,1,3,"Name188193, Miss. Surname188193",female,32.0,1,0,A/4. 39886,16.007430358036967,,S
721630,1,3,"Name721630, Miss. Surname721630",female,,1,1,SOTON/OQ 3101316,53.99591590254217,,S
817713,1,2,"Name817713, Mr. Surname817713",male,,1,1,A/5 21174,25.416182306481705,C83,S
115219,0,3,"Name115219, Mr. Surname115219",male,28.0,1,0,113776,13.523806761934798,,C
253149,0,3,"Name253149, Mr. Surname253149",male,33.0,0,0,2663,8.428283650421239,,Q
882863,1,1,"Name882863, Mr. Surname882863",male,,0,0,31028,18.05147066604993,A23,S
340921,0,3,"Name340921, Mr. Surname340921",male,21.0,0,0,PC 17596,16.42139413992201,,S
857544,1,1,"Name857544, Mr. Surname857544",male,31.0,0,0,C.A. 29566,18.755373265229807,,S
306713,1,3,"Name306713, Mrs. Surname306713",female,35.0,0,0,W./C. 6608,0.0,,Q
75962,0,3,"Name75962, Mr. Surname75962",male,7.0,1,0,363592,13.778271027221708,C124,Q
51052,1,2,"Name51052, Mrs. Surname51052",female,18.0,0,0,226875,15.63698413714996,,S
877872,0,2,"Name877872, Mr. Surname877872",male,28.0,0,0,347063,6.805969756992735,,S
355370,0,3,"Name355370, Miss. Surname355370",female,17.0,0,0,C 7075,13.690291688307996,E38,S
163574,1,3,"Name163574, Mr. Surname163574",male,0.0,2,1,CA. 2343,10.237487758331378,,C
240066,0,1,"Name240066, Mr. Surname240066",male,36.0,1,0,C.A. 37671,83.89006079749163,,S
220566,1,2,"Name220566, Master. Surname220566",female,,0,1,26360,34.39752837536152,,S
732284,0,2,"Name732284, Mr. Surname732284",male,29.0,1,0,PC 17474,56.44218188741708,,C
52514,0,3,"Name52514, Miss. Surname52514",female,27.0,0,0,250646,22.738480925713404,,S
91609,0,3,"Name91609, Mr. Surname91609",male,40.0,0,0,8475,18.185270031920368,,S
22422,0,3,"Name22422, Mr. Surname22422",male,12.0,0,0,65304,16.35493625057918,C54,S
280528,0,3,"Name280528, Mr. Surname280528",male,34.0,0,0,350404,13.90336763148489,,S
332257,1,2,"Name332257, Mrs. Surname332257",female,34.0,0,0,PC 17609,8.18009321461263,,Q
373411,0,3,"Name373411, Mr. Surname373411",male,,0,0,A/S 2816,2.5329958505828447,,Q
533073,0,2,"Name533073, Mr. Surname533073",male,10.0,0,0,239865,30.91191339011762,E101,S
80093,1,3,"Name80093, Mr. Surname80093",male,33.0,0,0,370375,4.386930832964422,,S
958915,0,3,"Name958915, Mr. Surname958915",male,23.0,1,0,350047,10.152194144245897,,C
67809,0,1,"Name67809, Mr. Surname67809",male,34.0,0,0,229236,44.10742636188737,,S
323219,0,2,"Name323219, Mr. Surname323219",male,30.0,1,0,PC 17572,38.441842544377785,,S
134296,0,2,"Name134296, Mr. Surname134296",male,55.0,0,0,349201,12.141273999521903,,S
233952,1,1,"Name233952, Mrs. Surname233952",female,23.0,0,2,345780,233.52228154790976,,C
373355,1,1,"Name373355, Miss. Surname373355",female,48.0,0,0,SO/C 14885,237.0905521177081,,C
179897,0,1,"Name179897, Mr. Surname179897",male,45.0,0,0,239854,40.73157776479885,,S
953064,0,1,"Name953064, Mr. Surname953064",male,,0,0,237442,40.05844821759922,,C
585412,0,3,"Name585412, Master. Surname585412",male,,4,1,113804,40.514676899085565,,S
828045,0,3,"Name828045, Miss. Surname828045",female,33.0,0,0,347077,8.254941516688847,,S
936919,0,3,"Name936919, Mr. Surname936919",male,32.0,0,0,SC/AH Basle 541,7.130101783830476,,S
366301,1,2,"Name366301, Mrs. Surname366301",female,27.0,0,0,250655,22.44173117649129,,S
125030,0,3,"Name125030, Mr. Surname125030",male,27.0,0,0,PC 17758,0.0,,S
223139,0,2,"Name223139, Mr. Surname223139",male,14.0,0,0,PC 17582,20.0191374091182,,S
806063,1,1,"Name806063, Mr. Surname806063",male,53.0,1,0,365222,262.53948360568705,,C
449828,1,1,"Name449828, Miss. Surname449828",female,28.0,0,0,Fa 265302,148.57593001681306,B57 B59 B63 B66,S
894662,0,3,"Name894662, Mr. Surname894662",male,,0,0,4133,9.960088719503304,,S
993814,0,3,"Name993814, Mr. Surname993814",male,36.0,0,0,PC 17756,13.443256153329704,,S
802786,0,2,"Name802786, Mr. Surname802786",male,38.0,0,0,347080,4.237986625761673,,S
874921,0,3,"Name874921, Master. Surname874921",female,0.0,4,2,2653,29.80633532118204,,S
25139,1,1,"Name25139, Mr. Surname25139",male,37.0,1,0,3101298,147.0215088800628,,C
982061,0,1,"Name982061, Mr. Surname982061",male,,1,0,65306,118.32116236686048,,C
106755,1,3,"Name106755, Mr. Surname106755",male,35.0,1,0,226875,25.569954877136052,,C
191676,0,3,"Name191676, Mr. Surname191676",male,27.0,0,0,358585,15.42769012694034,,S
670511,0,3,"Name670511, Mr. Surname670511",male,38.0,0,0,CA 2144,4.268923297808857,,S
951223,1,3,"Name951223, Mrs. Surname951223",female,20.0,0,0,12233,13.350123765803913,,S
45760,0,3,"Name45760, Mr. Surname45760",male,,0,0,113796,13.054361186654956,,C
977116,0,3,"Name977116, Miss. Surname977116",female,15.0,0,0,113501,8.515734949098885,,Q
483353,1,3,"Name483353, Miss. Surname483353",female,25.0,0,0,2663,7.442663281839841,,Q
183809,0,3,"Name183809, Mr. Surname183809",male,24.0,0,0,SC/AH Basle 541,22.053621108591216,,S
570782,1,3,"Name570782, Mrs. Surname570782",female,16.0,0,2,236853,12.425698029866693,,S
733685,0,3,"Name733685, Col. Surname733685",male,,0,0,CA 2144,8.862090059936024,,S
977877,1,1,"Name977877, Miss. Surname977877",female,,0,2,STON/O2. 3101279,127.0918188204225,,S
214115,1,2,"Name214115, Mr. Surname214115",male,15.0,1,1,2665,32.99430927497698,,S
887166,1,3,"Name887166, Mr. Surname887166",male,42.0,0,0,248738,11.243863186823296,,Q
282287,0,3,"Name282287, Miss. Surname282287",female,13.0,3,2,244252,14.901775649673825,,S
753759,0,3,"Name753759, Mr. Surname753759",male,29.0,0,0,2661,12.084705141287898,,C
733524,1,2,"Name733524, Miss. Surname733524",female,26.0,0,0,2666,6.94176893993769,C123,S
579312,1,2,"Name579312, Miss. Surname579312",female,25.0,0,0,110465,15.140487138495295,C95,S
986389,0,3,"Name986389, Mr. Surname986389",male,,0,0,237565,11.94568276295941,,C
19746,0,3,"Name19746, Mrs. Surname19746",female,33.0,1,0,349909,19.923294125295307,B50,S
801270,1,3,"Name801270, Master. Surname801270",female,1.0,0,0,S.O./P.P. 3,15.121652627246435,,S
584899,0,3,"Name584899, Mr. Surname584899",male,43.0,1,1,112379,29.507198751400573,,S
998551,0,3,"Name998551, Mr. Surname998551",male,,2,0,349222,22.16349773678237,,S
716520,0,3,"Name716520, Mr. Surname716520",male,37.0,0,0,315088,5.835314907177577,,C
803635,0,3,"Name803635, Mr. Surname803635",male,36.0,0,0,345572,6.123560001204916,,C
871792,1,1,"Name871792, Miss. Surname871792",female,39.0,0,2,345777,144.40747974480217,,S
539391,0,3,"Name539391, Mr. Surname539391",male,21.0,0,0,364851,11.004135727007291,,Q
962221,0,3,"Name962221, Miss. Surname962221",female,15.0,1,0,C.A. 37671,12.121574023365046,E121,S
415358,1,1,"Name415358, Mr. Surname415358",male,,0,0,349909,35.315670198313946,,S
1000681,0,2,"Name1000681, Master. Surname1000681",male,7.0,0,0,364512,31.979370297674336,,S
656405,1,3,"Name656405, Mr. Surname656405",male,20.0,0,0,2683,34.02076740077239,B20,S
706268,1,3,"Name706268, Mrs. Surname706268",female,,0,0,349212,12.446985859956486,,Q
273506,0,2,"Name273506, Mr. Surname273506",male,45.0,1,0,343095,21.111331250099592,,S
238780,1,3,"Name238780, Mr. Surname238780",male,,0,0,367232,11.619603179911328,B38,Q
368342,1,1,"Name368342, Miss. Surname368342",female,21.0,0,0,237736,18.33084766721803,,C
83232,0,3,"Name83232, Mr. Surname83232",male,46.0,0,0,113781,7.545048139335528,,S
605278,1,1,"Name605278, Miss. Surname605278",female,54.0,0,1,SOTON/O.Q. 3101310,215.898345094733,,C
985799,1,3,"Name985799, Lady. Surname985799",female,25.0,0,0,382649,3.17175495871668,C111,Q
685230,1,1,"Name685230, Mr. Surname685230",male,17.0,0,0,11755,17.79392026293719,B35,S
516243,0,3,"Name516243, Master. Surname516243",female,10.0,4,2,C 7077,42.27026099513987,B77,S
